"","x"
"469",62.5555516803831
"470",66.0355807061691
"471",70.7102728757289
"472",51.9944340652893
"473",59.7697268854246
"474",71.7758460079216
"475",62.2513023309001
"476",75.2533571616895
"477",76.8763944076447
"478",87.0013383099804
"479",72.3416781265682
"480",65.2799093580353
"481",69.9193122834667
"482",65.6691252331104
"483",74.2336507769078
"484",69.0498658635066
"485",44.2841446898548
"486",78.2883172324388
"487",87.4337200931139
"488",79.3810041585782
"489",72.6299391061638
"490",73.8978903626997
"491",86.7127623374244
"492",101.259259197949
"493",78.8841051489655
"494",84.701352872243
"495",88.7450039412266
"496",84.0552786522161
"497",83.388112965123
"498",91.5264250281
"499",106.044180286791
"500",86.8595542118996
"501",96.8476869974033
"502",94.9494963393275
"503",83.0683144515725
"504",77.1691573532246
"505",80.3504845956686
"506",2.74333259619277
"507",87.1261788531563
"508",72.6628708163974
"509",91.5509339835075
"510",88.2218171100617
"511",81.8960478411947
"512",98.8694932135429
"513",19.6126697433176
"514",83.1416283990298
"515",97.1477840961857
"516",65.1542761329735
"517",35.2099826522227
"518",103.179792974353
"519",93.3752753174075
"520",82.4290784092536
"521",87.8388798484189
"522",97.9935358391813
"523",54.8594735003276
"524",105.162657307779
"525",29.6805453013653
"526",79.7284845327565
"527",55.3001807195188
"528",71.4871688846556
"529",108.612695973542
"530",98.5344836965651
"531",101.849709883444
"532",92.3719218337686
"533",117.482612574563
"534",98.645036934199
"535",91.5957555534485
"536",74.1214284607929
"537",66.4329155339628
"538",79.4312770619266
"539",90.7887106819977
"540",50.2857786655956
"541",54.4364209792947
"542",39.1775319773851
"543",93.9322332452359
"544",78.8534054911405
"545",40.2870641404276
"546",83.1310729737788
"547",86.0559073373052
"548",43.0158073559998
"549",77.7399117629423
"550",90.5881072218816
"551",69.666678992298
"552",24.4948931258212
"553",128.931374631738
"554",117.963243050583
"555",93.35274597005
"556",147.316002917383
"557",144.873170103605
"558",137.885501183274
"559",140.193575206688
"560",128.830953206978
"561",75.818025273992
"562",69.180494193046
"563",157.276660202507
"564",153.788248559419
"565",119.817727181369
"566",111.817363463142
"567",59.6272224507405
"568",133.09325356722
"569",14.2909950496259
"570",159.49502153553
"571",170.951144541901
"572",NA
"573",102.821455489593
"574",138.438223894811
"575",109.708008511909
"576",123.795903514163
"577",131.38997173338
"578",157.902508438038
"579",137.076978454812
"580",150.81991288527
"581",117.935945194721
"582",145.125694686312
"583",153.949423750824
"584",121.968497498243
"585",NA
"586",102.883631381842
"587",104.911157208672
"588",126.143350341772
"589",123.763250748705
"590",137.342377701709
"591",133.085184596685
"592",136.454659771661
"593",131.656784307518
"594",159.519811506107
"595",NA
"596",34.3996089410156
"597",153.566785162718
"598",59.8754814341303
"599",142.77065709511
"600",127.677759759496
"601",162.878330793688
"602",146.057915532897
"603",10.982759197938
"604",151.779093120072
"605",54.4641700636587
"606",121.848854144431
"607",140.365790768077
"608",137.471774213313
"609",127.46297948949
"610",152.783357189215
"611",28.9534860276687
"612",132.140432217275
"613",92.5057694017181
"614",111.807939405247
"615",0.502895678606975
"616",70.2210074538669
"617",91.730084318751
"618",100.05010880037
"619",118.753586712444
"620",153.430707842722
"621",142.04910117736
"622",151.563160397082
"623",114.618748607735
"624",97.2518749845952
"625",62.3124542419664
"626",102.737863166226
"627",120.664326391424
"628",46.7375839334992
"629",133.790360786878
"630",119.01810223206
"631",118.231534180556
"632",137.199252599527
"633",127.882569188242
"634",125.939529437039
"635",128.445990961781
"636",128.569263379137
"637",102.93459885083
"638",143.734740754983
"639",135.720574251257
"640",109.218267396412
"641",141.145214547986
"642",153.430707690303
"643",138.276445415203
"644",140.728077188808
"645",149.748247974147
"646",140.901549331904
"647",99.405730076214
"648",63.6906652449357
"649",139.293065672848
"650",134.25986374318
"651",100.551154189677
"652",119.204019527125
"653",138.289253455013
"654",131.768097334199
"655",144.391875841656
"656",147.871390317442
"657",126.988742243051
"658",128.5232138403
"659",124.518142393018
"660",121.595548097792
"661",151.656261503058
"662",130.82314992097
"663",144.532382564682
"664",125.093970964904
"665",102.952120802312
"666",99.7455754221718
"667",133.507370903389
"668",128.214676359599
"669",59.9630435489591
"670",40.9098829632724
"671",11.4808550054429
"672",50.6963385602134
"673",44.3248775792082
"674",NA
"675",56.9985651652898
"676",55.6245665924007
"677",NA
"678",51.5615283130843
"679",49.7722943405822
"680",3.37293865127163
"681",NA
"682",44.2277306348295
"683",40.9060599073248
"684",37.0958747043473
"685",47.5133837177196
"686",29.7671759664272
"687",44.7528820351623
"688",42.2261065864788
"689",NA
"690",NA
"691",NA
"692",66.7373959189856
"693",52.0546051053014
"694",39.4842985327373
"695",53.2436021922937
"696",55.0132814444724
"697",52.9692118292828
"698",47.7309864537355
"699",51.8560957215653
"700",43.9533066184307
"701",48.4049703619132
"702",55.5239110589063
"703",45.5094822788384
"704",57.5789219770834
"705",54.8874249262176
"706",64.2800718720506
"707",64.5904291885123
"708",50.5456409808002
"709",19.6448569282601
"710",28.7021510700739
"711",28.3056227992454
"712",60.0856356755542
"713",44.951103656345
"714",50.430983794564
"715",53.2653690283439
"716",40.6671009593312
"717",31.7517452922824
"718",46.2135374895809
"719",56.2938757850332
"720",49.9322639620441
"721",51.9515647209401
"722",50.2843640340495
"723",44.4417023816235
"724",56.3783755835703
"725",47.702516492488
"726",42.4283982021589
"727",46.306108883277
"728",55.957315676926
"729",41.0124813220725
"730",62.1122535640337
"731",53.8303217640499
"732",55.6377028992215
"733",51.369789993779
"734",50.0069179372283
"735",45.6320457031947
"736",52.2481258722236
"737",56.6575027367357
"738",52.7970076691345
"739",53.582195360372
"740",47.254510844831
"741",52.785703907159
"742",43.2547079314756
"743",53.3891108048382
"744",46.9808321111674
"745",51.8517418809287
"746",52.5087606566701
"747",53.1623447450784
"748",51.9555235897237
"749",43.1646394522753
"750",51.4395033300796
"751",53.5771869575126
"752",39.7422449298303
"753",53.1419415165897
"754",46.2129036860501
"755",50.3341681868694
"756",49.9578525698876
"757",32.8310471567632
"758",46.1874076811426
"759",47.840488493696
"760",43.6657815609216
"761",53.0929274581911
"762",53.1993340766521
"763",56.9817071430323
"764",49.616962269692
"765",55.6665949646189
"766",50.8187249036056
"767",50.786287298838
"768",55.7975769426738
"769",46.5534894295313
"770",43.1019890076508
"771",46.9409256953438
"772",55.2656003348619
"773",46.2621391951194
"774",52.8375840176964
"775",39.5881560295933
"776",47.7422384114715
"777",59.6869916401862
"778",NA
"779",22.6102927492207
"780",59.7822222400633
"781",53.0438660302401
"782",38.8540678989854
"783",63.1539406157452
"784",34.0138288753875
"785",60.9876078498509
"786",65.1617289161003
"787",34.6217896882581
"788",68.9207545694306
"789",61.3524677381034
"790",56.8582983711904
"791",45.0509818786382
"792",72.1113250693945
"793",57.9952760240213
"794",79.8367397417891
"795",56.6200892904236
"796",56.2524948926532
"797",53.2409413220041
"798",48.1939873196132
"799",67.9499521553424
"800",71.4272123856134
"801",70.0668752669218
"802",58.2248169969686
"803",68.9363416471765
"804",58.4417942111761
"805",51.622610360059
"806",70.607739039809
"807",21.7291120198221
"808",12.7123094077201
"809",67.6254521428725
"810",58.4477722942695
"811",57.7096369091402
"812",40.3019026331208
"813",41.0701298201397
"814",74.6501033602016
"815",55.6985123889429
"816",71.8335983852158
"817",67.527762946908
"818",62.3761689286999
"819",60.1536151421909
"820",9.94822058389
"821",14.476602466659
"822",49.4292105364992
"823",77.2699920411695
"824",NA
"825",NA
"826",97.8466176693758
"827",92.7992761452274
"828",43.3700055649375
"829",73.7735500279071
"830",84.7320548191736
"831",62.8420190899944
"832",31.1073590921194
"833",65.0467396592743
"834",71.7610666184538
"835",71.7427079451819
"836",32.1787201919335
"837",64.9241718897543
"838",70.7042001468603
"839",84.4619278285188
"840",71.4561958797006
"841",77.3338418291263
"842",80.353087968498
"843",82.4574960004753
"844",71.69447463785
"845",84.4740991157481
"846",86.5932154150736
"847",35.8656187621514
"848",69.9828525953772
"849",67.9183129829956
"850",77.8082554883719
"851",83.1909240640513
"852",97.5213996683436
"853",103.622379673721
"854",107.35967200772
"855",89.9254551714053
"856",78.3989327216519
"857",117.833384558616
"858",106.511592427524
"859",92.9010791753925
"860",89.9351229600819
"861",77.1949717630731
"862",52.3337384936925
"863",72.3195694461244
"864",0.0120788372490621
"865",91.1895046071707
"866",57.9457206433593
"867",71.941104175836
"868",91.4273907584801
"869",77.9237518660083
"870",102.683815189782
"871",49.8377064354717
"872",94.0638034292665
"873",106.033245609072
"874",113.399540842615
"875",103.926530190602
"876",94.8597312993197
"877",0.104804143786967
"878",24.0242364884894
"879",120.551596678288
"880",NA
"881",80.3543523772298
"882",66.6322815776986
"883",118.605706465064
"884",16.3736177579122
"885",43.4772303379673
"886",27.7467856641685
"887",80.5900050868946
"888",106.493064063511
"889",112.08314272046
"890",0.289977614743932
"891",118.216898698445
"892",87.3563363030752
"893",1.22783904875121
"894",66.2463565202614
"895",0.307540863025586
"896",82.5797280200645
"897",100.765037279345
"898",119.169267051812
"899",110.731812841355
"900",93.8024733275477
"901",101.412519025264
"902",83.2805644737441
"903",6.95131794268841
"904",110.104703147818
"905",102.411409544138
"906",110.766277237028
"907",86.3141689369641
"908",94.7782061315916
"909",105.805308108143
"910",NA
"911",111.16349729281
"912",54.8904773457857
"913",90.4895981881447
"914",1.15792313355615
"915",10.6235621620371
"916",90.0404486071883
"917",113.9723215781
"918",85.3171923416118
"919",NA
"920",103.643922988833
"921",112.01696707177
"922",141.383447596067
"923",158.976355765296
"924",82.791560312751
"925",129.871709199662
"926",141.392553388997
"927",159.688864888392
"928",186.190876612033
"929",NA
"930",154.797637490215
"931",127.991816651387
"932",120.629236777587
"933",123.952206438433
"934",NA
"935",25.8155740552101
"936",144.230850033249
"937",72.189176387888
"938",144.052080664318
"939",NA
"940",142.042475376311
"941",151.641128789581
"942",4.38112688312076
"943",165.511778983138
"944",NA
"945",NA
"946",NA
"947",NA
"948",NA
"949",NA
"950",NA
"951",NA
"952",NA
"953",NA
"954",NA
"955",NA
"956",NA
"957",NA
"958",NA
"959",NA
"960",NA
"961",NA
"962",NA
"963",NA
"964",NA
"965",NA
"966",NA
"967",NA
"968",NA
"969",NA
"970",NA
"971",NA
"972",NA
"973",NA
"974",NA
"975",NA
"976",NA
"977",NA
"978",NA
"979",NA
"980",NA
"981",NA
"982",NA
"983",NA
"984",NA
"985",NA
"986",NA
"987",NA
"988",NA
"989",NA
"990",NA
"991",NA
"992",NA
"993",NA
"994",NA
"995",NA
"996",NA
"997",NA
"998",NA
"999",NA
"1000",NA
"1001",NA
"1002",NA
"1003",NA
"1004",NA
"1005",NA
"1006",NA
"1007",NA
"1008",NA
"1009",NA
"1010",NA
"1011",NA
"1012",NA
"1013",NA
"1014",NA
"1015",NA
"1016",NA
"1017",NA
"1018",NA
"1019",NA
"1020",NA
"1021",NA
"1022",NA
"1023",NA
"1024",NA
"1025",NA
"1026",NA
"1027",NA
"1028",NA
"1029",NA
"1030",NA
"1031",NA
"1032",NA
"1033",NA
"1034",NA
"1035",NA
"1036",NA
"1037",NA
"1038",NA
"1039",NA
"1040",NA
"1041",NA
"1042",NA
"1043",NA
"1044",NA
"1045",NA
"1046",NA
"1047",NA
"1048",NA
"1049",NA
"1050",NA
"1051",NA
"1052",NA
"1053",NA
"1054",NA
"1055",NA
"1056",NA
"1057",NA
"1058",NA
"1059",NA
"1060",NA
"1061",NA
"1062",NA
"1063",NA
"1064",NA
"1065",NA
"1066",NA
"1067",NA
"1068",NA
"1069",NA
"1070",NA
"1071",NA
"1072",NA
"1073",NA
"1074",NA
"1075",NA
"1076",NA
"1077",NA
"1078",NA
"1079",NA
"1080",NA
"1081",NA
"1082",NA
"1083",NA
"1084",NA
"1085",NA
"1086",NA
"1087",NA
"1088",NA
"1089",NA
"1090",NA
"1091",NA
"1092",NA
"1093",NA
"1094",NA
"1095",NA
"1096",NA
"1097",NA
"1098",NA
"1099",NA
"1100",NA
"1101",NA
"1102",NA
"1103",NA
"1104",NA
"1105",NA
"1106",NA
"1107",NA
"1108",NA
"1109",NA
"1110",NA
"1111",NA
"1112",NA
"1113",NA
"1114",NA
"1115",NA
"1116",NA
"1117",NA
"1118",NA
"1119",NA
"1120",NA
"1121",NA
"1122",NA
"1123",NA
"1124",NA
"1125",NA
"1126",NA
"1127",NA
"1128",NA
"1129",NA
"1130",NA
"1131",NA
"1132",NA
"1133",NA
"1134",NA
"1135",NA
"1136",NA
"1137",NA
"1138",NA
"1139",NA
"1140",NA
"1141",NA
"1142",NA
"1143",NA
"1144",NA
"1145",NA
"1146",NA
"1147",NA
"1148",NA
"1149",NA
"1150",NA
"1151",NA
"1152",NA
"1153",NA
"1154",NA
"1155",NA
"1156",NA
"1157",NA
"1158",NA
"1159",NA
"1160",NA
"1161",NA
"1162",NA
"1163",NA
"1164",NA
"1165",NA
"1166",NA
"1167",NA
"1168",NA
"1169",NA
"1170",NA
"1171",NA
"1172",NA
"1173",NA
"1174",NA
"1175",NA
"1176",NA
"1177",NA
"1178",NA
"1179",NA
"1180",NA
"1181",NA
"1182",NA
"1183",NA
"1184",NA
"1185",NA
"1186",NA
"1187",NA
"1188",NA
"1189",NA
"1190",NA
"1191",NA
"1192",NA
"1193",NA
"1194",NA
"1195",NA
"1196",NA
"1197",NA
"1198",NA
"1199",NA
"1200",NA
"1201",NA
"1202",NA
"1203",NA
"1204",NA
"1205",NA
"1206",NA
"1207",NA
"1208",NA
"1209",NA
"1210",NA
"1211",NA
"1212",NA
"1213",NA
"1214",NA
"1215",NA
"1216",NA
"1217",NA
"1218",NA
"1219",NA
"1220",NA
"1221",NA
"1222",NA
"1223",NA
"1224",NA
"1225",NA
"1226",NA
"1227",NA
"1228",NA
"1229",NA
"1230",NA
"1231",NA
"1232",NA
"1233",NA
"1234",NA
"1235",NA
"1236",NA
"1237",NA
"1238",NA
"1239",NA
"1240",NA
"1241",NA
"1242",NA
"1243",NA
"1244",NA
"1245",NA
"1246",NA
"1247",NA
"1248",NA
"1249",NA
"1250",NA
"1251",NA
"1252",NA
"1253",NA
"1254",NA
"1255",NA
"1256",NA
"1257",NA
"1258",NA
"1259",NA
"1260",NA
"1261",NA
"1262",NA
"1263",NA
"1264",NA
"1265",NA
"1266",NA
"1267",NA
"1268",NA
"1269",NA
"1270",NA
"1271",NA
"1272",NA
"1273",NA
"1274",NA
"1275",NA
"1276",NA
"1277",NA
"1278",NA
"1279",NA
"1280",NA
"1281",NA
"1282",NA
"1283",NA
"1284",NA
"1285",NA
"1286",NA
"1287",NA
"1288",NA
"1289",NA
"1290",NA
"1291",NA
"1292",NA
"1293",NA
"1294",NA
"1295",NA
"1296",NA
"1297",NA
"1298",NA
"1299",NA
"1300",NA
"1301",NA
"1302",NA
"1303",NA
"1304",NA
"1305",NA
"1306",NA
"1307",NA
"1308",NA
"1309",NA
"1310",NA
"1311",NA
"1312",NA
"1313",NA
"1314",NA
"1315",NA
"1316",NA
"1317",NA
"1318",NA
"1319",NA
"1320",NA
"1321",NA
"1322",NA
"1323",NA
"1324",NA
"1325",NA
"1326",NA
"1327",NA
"1328",NA
"1329",NA
"1330",NA
"1331",NA
"1332",NA
"1333",NA
"1334",NA
"1335",NA
"1336",NA
"1337",NA
"1338",NA
"1339",NA
"1340",NA
"1341",NA
"1342",NA
"1343",NA
"1344",NA
"1345",NA
"1346",NA
"1347",NA
"1348",NA
"1349",NA
"1350",NA
"1351",NA
"1352",NA
"1353",NA
"1354",NA
"1355",NA
"1356",NA
"1357",NA
"1358",NA
"1359",NA
"1360",NA
"1361",NA
"1362",NA
"1363",NA
"1364",NA
"1365",NA
"1366",NA
"1367",NA
"1368",NA
"1369",NA
"1370",NA
"1371",NA
"1372",NA
"1373",NA
"1374",NA
"1375",NA
"1376",NA
"1377",NA
"1378",NA
"1379",NA
"1380",NA
"1381",NA
"1382",NA
"1383",NA
"1384",NA
"1385",NA
"1386",NA
"1387",NA
"1388",NA
"1389",NA
"1390",NA
"1391",NA
"1392",NA
"1393",NA
"1394",NA
"1395",NA
"1396",NA
"1397",NA
"1398",NA
"1399",NA
"1400",NA
"1401",NA
"1402",NA
"1403",NA
"1404",NA
"1405",NA
"1406",NA
"1407",NA
"1408",NA
"1409",NA
"1410",NA
"1411",NA
"1412",NA
"1413",NA
"1414",NA
"1415",NA
"1416",NA
"1417",NA
"1418",NA
"1419",NA
"1420",NA
"1421",NA
"1422",NA
"1423",NA
"1424",NA
"1425",NA
"1426",NA
"1427",NA
"1428",NA
"1429",NA
"1430",NA
"1431",NA
"1432",NA
"1433",NA
"1434",NA
"1435",NA
"1436",NA
"1437",NA
"1438",NA
"1439",NA
"1440",NA
"1441",NA
"1442",NA
"1443",NA
"1444",NA
"1445",NA
"1446",NA
"1447",NA
"1448",NA
"1449",NA
"1450",NA
"1451",NA
"1452",NA
"1453",NA
"1454",NA
"1455",NA
"1456",NA
"1457",NA
"1458",NA
"1459",NA
"1460",NA
"1461",NA
"1462",NA
"1463",NA
"1464",NA
"1465",NA
"1466",NA
"1467",NA
"1468",NA
"1469",NA
"1470",NA
"1471",NA
"1472",NA
"1473",NA
"1474",NA
"1475",NA
"1476",NA
"1477",NA
"1478",NA
"1479",NA
"1480",NA
"1481",NA
"1482",NA
"1483",NA
"1484",NA
"1485",NA
"1486",NA
"1487",NA
"1488",NA
"1489",NA
"1490",NA
"1491",NA
"1492",NA
"1493",NA
"1494",NA
"1495",NA
"1496",NA
"1497",NA
"1498",NA
"1499",NA
"1500",NA
"1501",NA
"1502",NA
"1503",NA
"1504",NA
"1505",NA
"1506",NA
"1507",NA
"1508",NA
"1509",NA
"1510",NA
"1511",NA
"1512",NA
"1513",NA
"1514",NA
"1515",NA
"1516",NA
"1517",NA
"1518",NA
"1519",NA
"1520",NA
"1521",NA
"1522",NA
"1523",NA
"1524",NA
"1525",NA
"1526",NA
"1527",NA
"1528",NA
"1529",NA
"1530",NA
"1531",NA
"1532",NA
"1533",NA
"1534",NA
"1535",NA
"1536",NA
"1537",NA
